Southern bluefin tuna Global,Oceania,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,,1,,982,,519,,1760,,3780,,4016,,2859,,2284,,476,,773,,996,,661,,504,,444,,478,,424,,619,,296,,242,,381,,342,,625,,661,
Southern bluefin tuna Global,Oceania,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,5228,,11019,,8613,,8686,,9159,,10091,,14670,,11823,,8967,,7410,,6155,,5409,,7770,,3807,,1803,,1823,,1673,,1018,,844,,795,,1659,,1843,,640,,22,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,,0,-
Southern bluefin tuna Global,Oceania,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,8833,,3155,,1550,,3577,,2097,,2036,,6752,,6831,,5872,,4444,,5179,,6376,,5411,,2820,,1626,,2511,,1034,,22,,536,,1269,,1840,,3121,,2998,,3584,,5325,,5132,,4767,,4683,,5792,,4834,,5210,,5629,,4809,,5010,,4893,,4039,
Southern bluefin tuna Global,Oceania,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,31,,21,,1,,4,,0,-,0,-,9,,3,,31,,13,,3,,1,,0,-,1,,0,-,1,,3,,0,-,1,,0,-,7,,0,-
Yellowfin tuna Global,Africa,Gear not known,1200,,1200,,2600,,3600,,3400,,4100,,111,,323,,45,,112,,125,,202,,274,,60,,34,,13,,12,,1,,0,-,5,,536,,321,,725,,309,,670,,629,,1095,,1688,,1398,,1631,,851,,6442,,4613,,4537,,2822,,2089,,2779,,3247,,3010,,5105,,4887,,4307,,3408,,3161,,3806,,3595,,3536,,3573,,3405,,3410,,4683,,4308,,3755,,4644,,4932,,4943,,5557,,4567,,4143,,4508,,4088,
Yellowfin tuna Global,Africa,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,71,,285,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,22,,0,-,0,-,0,-,0,-,17,,101,,138,,246,,243,,445,,255,,170,,258,,81,,113,,121,,26,,71,,73,,9,,40,,20,,52,,100,,162,,411,,619,,1057,,1023,,2202,,4228,,9324,,3688,,2803,,1127,,991,,2073,
Yellowfin tuna Global,Africa,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,3623,,2287,,2004,,1275,,2347,,2039,,1791,,2149,,3601,,1928,,1319,,884,,1087,,385,,692,,773,,1058,,1707,,2684,,1281,,1911,,2596,,2765,,6365,,3579,,3998,,7793,,6912,,7159,,10305,,9601,,9964,,9166,,8465,,13216,,10366,,9951,,14128,,10919,,10300,,8718,,10661,,13211,,16214,,11711,,17653,,10292,,8835,,12886,,10584,,8907,,7694,,10479,,9696,,6184,
Yellowfin tuna Global,Africa,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,54,,37,,318,,1136,,5180,,2243,,3567,,3025,,3628,,7894,,8731,,6126,,5339,,6872,,6558,,4144,,1246,,1700,,1379,,3000,,2369,,2471,,1791,,1649,,4286,,9352,,14063,,21379,,18688,,29800,,31431,,43795,,53549,,50433,,39189,,27753,,32984,,33937,,37234,
Yellowfin tuna Global,Africa,Trolling lines,72,,76,,80,,85,,90,,94,,99,,104,,107,,114,,121,,126,,131,,136,,142,,147,,153,,191,,216,,238,,300,,349,,380,,431,,477,,398,,388,,426,,431,,421,,452,,470,,494,,515,,616,,621,,665,,710,,684,,1946,,1987,,2059,,4276,,4326,,5044,,4964,,4925,,4992,,4957,,4694,,5039,,4760,,5043,,5174,,5230,,5137,,5180,,5173,,6592,,6670,,6663,
Yellowfin tuna Global,Americas,Gear not known,0,-,158,,187,,0,-,7,,0,-,151,,302,,283,,670,,458,,949,,708,,789,,838,,412,,607,,1634,,3341,,1966,,5149,,2781,,1359,,963,,1580,,963,,891,,1275,,1655,,2654,,1758,,2435,,1541,,4150,,2343,,6318,,7058,,5279,,4201,,3404,,2992,,4839,,5979,,8290,,11213,,14442,,7433,,5417,,5931,,8048,,6349,,7544,,4298,,7787,,7889,,7001,,7947,,7100,,2684,,4075,,4010,
Yellowfin tuna Global,Americas,Longlines (nei),269,,296,,322,,213,,191,,201,,96,,789,,2905,,7986,,6436,,6305,,4551,,7085,,4573,,3360,,3411,,5605,,4587,,4493,,4411,,4537,,6884,,12389,,8284,,5700,,7620,,7232,,6720,,5563,,10177,,8058,,8417,,7230,,9079,,9676,,16548,,13847,,16255,,11966,,11705,,10158,,11238,,10359,,11075,,11848,,8962,,9680,,7917,,10830,,12861,,17391,,16001,,12477,,18980,,15760,,17649,,14895,,13412,,12190,,11259,
Yellowfin tuna Global,Americas,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,27441,,22151,,14857,,10428,,6738,,3639,,6468,,960,,4340,,3888,,5984,,4166,,5322,,6516,,4046,,9395,,6315,,4253,,2721,,3924,,4367,,1747,,3561,,4962,,7724,,6705,,6625,,5068,,10653,,9621,,8989,,7411,,8318,,10081,,11365,,10798,,6581,,8323,,8504,,10597,,7249,,8084,,9233,,6961,,4266,,6768,,5757,,3384,,3221,,1721,,2058,,1897,
Yellowfin tuna Global,Americas,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,30050,,79425,,79460,,55988,,48187,,78203,,65012,,67947,,67066,,92505,,132211,,148303,,106033,,171189,,186875,,184939,,186864,,200935,,168163,,148495,,154652,,137499,,165133,,125948,,105303,,152878,,229026,,256817,,248162,,264105,,275341,,243767,,215531,,212406,,210049,,206515,,206401,,239462,,238303,,243184,,257380,,235531,,342436,,374382,,344745,,223139,,241513,,158688,,151411,,171313,,201238,,243396,
Yellowfin tuna Global,Americas,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,14,,22,,73,,92,,144,,111,,312,,450,,312,,199,,378,,271,,197,,162,,291,,1557,,1424,,1213,,1233,,1344,,1044,,835,,618,,540,,623,,652,,463,,650,,593,,640,,672,
Yellowfin tuna Global,Asia,Gear not known,11369,,11784,,12211,,12713,,13402,,14149,,14834,,16610,,16875,,17462,,18937,,20312,,22258,,24743,,27680,,28108,,32042,,35805,,35513,,36108,,39004,,39753,,46431,,53485,,61854,,63537,,59411,,73099,,55349,,67163,,63610,,70507,,67100,,66708,,72227,,85356,,85560,,83847,,101554,,115504,,122437,,128488,,107311,,104560,,142829,,152440,,161805,,153150,,164578,,185976,,166202,,161053,,175667,,196371,,212956,,185503,,191015,,184360,,181198,,179736,,191880,
Yellowfin tuna Global,Asia,Longlines (nei),12575,,8566,,20814,,29683,,44556,,67878,,87393,,93978,,99861,,115860,,149935,,143730,,155558,,135539,,122612,,125167,,139716,,95249,,161634,,147180,,123778,,122720,,130070,,113115,,108008,,125635,,130353,,168163,,169332,,156519,,166722,,136891,,140788,,131774,,114543,,128049,,137031,,143931,,158795,,133013,,169663,,142019,,192163,,237489,,182052,,160484,,178763,,169517,,166488,,152562,,164896,,169375,,167040,,171184,,190117,,207126,,153715,,140199,,109612,,113549,,114639,
Yellowfin tuna Global,Asia,Mechanized lines and pole-and-lines,2353,,2463,,4159,,6792,,5835,,6050,,6467,,3667,,4932,,6117,,2905,,4814,,6871,,4480,,8513,,5561,,4096,,6077,,6563,,7869,,7699,,8415,,11903,,20538,,19811,,14672,,19399,,19476,,15762,,17570,,14942,,19610,,18110,,20516,,20294,,23121,,17623,,18977,,17433,,19034,,16727,,18896,,21658,,19448,,23702,,24222,,25453,,23790,,25727,,26112,,28745,,26064,,30038,,27605,,27014,,30861,,30448,,28367,,29057,,27816,,22964,
Yellowfin tuna Global,Asia,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,455,,1134,,4812,,5224,,7463,,4714,,1114,,2523,,3775,,1232,,777,,129,,0,-,34,,215,,121,,144,,59,,969,,1485,,1560,,2753,,2550,,3126,,2692,,3068,,4753,,6598,,14279,,13548,,7432,,7961,,5738,,4789,,5487,,4300,,3715,,3265,,5658,,9184,,11679,,10785,,11783,,4914,,4843,,3851,,4611,
Yellowfin tuna Global,Asia,Trolling lines,77,,401,,433,,438,,538,,538,,570,,546,,547,,549,,543,,584,,726,,746,,758,,797,,922,,940,,943,,980,,1107,,1000,,1207,,1510,,1719,,2304,,2741,,3050,,3315,,3190,,3399,,3605,,3848,,3680,,3641,,3736,,3713,,3994,,5336,,5542,,4393,,4371,,4318,,5458,,6031,,7314,,7221,,7524,,7263,,6998,,8216,,9076,,6958,,6807,,12989,,7556,,7391,,6638,,7707,,6484,,6580,
Yellowfin tuna Global,Europe,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,10,,4,,3,,5,,1,,8,,0,-,2,,1246,,67,,343,,404,,344,,570,,621,,349,,394,,604,,640,,869,,638,,755,,715,,649,,206,,220,,931,,312,
Yellowfin tuna Global,Europe,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,20,,109,,92,,19,,4,,0,-,8,,12,,20,,89,,146,,285,,143,,173,,287,,322,,667,,348,,631,,582,,618,,588,,538,,891,,1441,,1894,,1072,,1194,,1206,
Yellowfin tuna Global,Europe,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,200,,2100,,6900,,8300,,4500,,8900,,7800,,7602,,14759,,15456,,15279,,13252,,14574,,18897,,14296,,8157,,7848,,8142,,6279,,8306,,3895,,3913,,3664,,4024,,2711,,2234,,3412,,3507,,3426,,7166,,5731,,5700,,6786,,6854,,3703,,6344,,7323,,5043,,4210,,4420,,3069,,5004,,2054,,4088,,2554,,1210,,1192,,2367,,2139,,1882,,1404,,1527,,1202,,1242,,1252,,1946,
Yellowfin tuna Global,Europe,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1300,,6770,,7100,,10200,,11900,,15800,,19873,,23053,,26745,,38934,,50108,,52547,,75731,,87475,,87193,,92211,,95121,,97285,,110522,,99372,,102666,,94424,,132024,,138351,,150552,,170143,,170157,,198926,,167848,,165224,,162673,,152209,,172665,,161645,,149076,,129534,,144132,,151576,,165294,,169762,,209532,,201404,,179739,,153380,,100795,,130433,,119622,,122503,
Yellowfin tuna Global,Europe,Trolling lines,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,79,,158,,237,,237,,316,,395,,395,,316,,381,,284,,303,,255,,352,,312,,260,,244,,190,,183,,174,,144,,151,,170,,209,,198,,198,,244,,317,,0,-,0,-,0,-,0,-,0,-,0,-,46,,127,,132,,112,,164,,292,,216,,236,,236,,236,,236,,236,
Yellowfin tuna Global,Oceania,Gear not known,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,3,,7,,0,-,0,-,0,-,1,,0,-,0,-,0,-,1,,1,,2,,3,,30,,44,,1897,,1838,,1814,,1813,,1814,,1813,,1819,,1819,,1817,,1821,,1919,,1934,,1889,,1895,,1934,,1971,,1974,,1915,,2006,,1193,,4253,,527,,2364,,1340,,1570,,1414,,1979,,5125,,5056,,5281,,5381,
Yellowfin tuna Global,Oceania,Longlines (nei),0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,91,,0,-,0,-,146,,198,,207,,493,,564,,146,,387,,500,,296,,337,,215,,1698,,1436,,1441,,1533,,1656,,1989,,2363,,3818,,4790,,6282,,7502,,7075,,6612,,10567,,11115,,11347,,13286,,15434,,9172,,10551,,9553,,11041,,11678,,13011,
Yellowfin tuna Global,Oceania,Mechanized lines and pole-and-lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,141,,173,,71,,52,,17,,133,,75,,263,,1638,,1152,,1899,,2071,,9123,,4694,,3879,,3638,,4697,,8164,,2231,,1972,,2401,,2516,,2174,,2303,,2531,,2344,,1926,,1655,,2209,,3241,,3149,,3323,,2252,,1489,,1340,,1143,,256,,281,,548,,790,,443,,686,,904,,517,,316,,87,,53,
Yellowfin tuna Global,Oceania,Purse seines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,20,,8,,18,,41,,43,,42,,40,,12,,0,-,22208,,29687,,27406,,24936,,25729,,22220,,10549,,20701,,17342,,16476,,8247,,10729,,7502,,9334,,7371,,0,-,0,-,0,-,0,-,0,-,0,-
Yellowfin tuna Global,Oceania,Trolling lines,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,3,,0,-,3,,6,,13,,9,,34,,22,,13,,15,,105,,42,,41,,41,,41,,41,,41,,46,,59,,45,,44,,43,,54,,46,,52,,14,,19,,16,
